customer_id,customer_segment
CUST04569,Low Activity – Dormant User
CUST04570,Low txn count / High avg value – Premium User
CUST04571,High txn count / Low avg value – Daily Spender
CUST04572,High Groceries/Fuel ratio – Household User
CUST04573,High txn count / Low avg value – Daily Spender
CUST04574,High txn count / Low avg value – Daily Spender
CUST04575,High txn count / Low avg value – Daily Spender
CUST04576,Low txn count / High avg value – Premium User
CUST04577,High Groceries/Fuel ratio – Household User
CUST04578,High txn count / Low avg value – Daily Spender
CUST04579,High txn count / Low avg value – Daily Spender
CUST04580,High Travel & Dining – Lifestyle User
CUST04581,High txn count / Low avg value – Daily Spender
CUST04582,High txn count / Low avg value – Daily Spender
CUST04583,High txn count / Low avg value – Daily Spender
CUST04584,High txn count / Low avg value – Daily Spender
CUST04585,Low txn count / High avg value – Premium User
CUST04586,High txn count / Low avg value – Daily Spender
CUST04587,High Groceries/Fuel ratio – Household User
CUST04588,High txn count / Low avg value – Daily Spender
CUST04589,High txn count / Low avg value – Daily Spender
CUST04590,Low txn count / High avg value – Premium User
CUST04591,High Groceries/Fuel ratio – Household User
CUST04592,Low txn count / High avg value – Premium User
CUST04593,High txn count / Low avg value – Daily Spender
CUST04594,High Groceries/Fuel ratio – Household User
CUST04595,High txn count / Low avg value – Daily Spender
CUST04596,High txn count / Low avg value – Daily Spender
CUST04597,High Groceries/Fuel ratio – Household User
CUST04598,High Groceries/Fuel ratio – Household User
CUST04599,High txn count / Low avg value – Daily Spender
CUST04600,High Groceries/Fuel ratio – Household User
CUST04601,High txn count / Low avg value – Daily Spender
CUST04602,High Travel & Dining – Lifestyle User
CUST04603,High txn count / Low avg value – Daily Spender
CUST04604,High txn count / Low avg value – Daily Spender
CUST04605,High txn count / Low avg value – Daily Spender
CUST04606,High txn count / Low avg value – Daily Spender
CUST04607,High Groceries/Fuel ratio – Household User
CUST04608,High txn count / Low avg value – Daily Spender
CUST04609,High txn count / Low avg value – Daily Spender
CUST04610,High txn count / Low avg value – Daily Spender
CUST04611,Low txn count / High avg value – Premium User
CUST04612,Low txn count / High avg value – Premium User
CUST04613,High Groceries/Fuel ratio – Household User
CUST04614,High Groceries/Fuel ratio – Household User
CUST04615,High txn count / Low avg value – Daily Spender
CUST04616,Low txn count / High avg value – Premium User
CUST04617,High txn count / Low avg value – Daily Spender
CUST04618,High txn count / Low avg value – Daily Spender
CUST04619,High Travel & Dining – Lifestyle User
CUST04620,High txn count / Low avg value – Daily Spender
CUST04621,High txn count / Low avg value – Daily Spender
CUST04622,High Groceries/Fuel ratio – Household User
CUST04623,High txn count / Low avg value – Daily Spender
CUST04624,High Travel & Dining – Lifestyle User
CUST04625,High txn count / Low avg value – Daily Spender
CUST04626,High txn count / Low avg value – Daily Spender
CUST04627,Low txn count / High avg value – Premium User
CUST04628,High txn count / Low avg value – Daily Spender
CUST04629,Low txn count / High avg value – Premium User
CUST04630,High Groceries/Fuel ratio – Household User
CUST04631,High txn count / Low avg value – Daily Spender
CUST04632,Low Activity – Dormant User
CUST04633,High Travel & Dining – Lifestyle User
CUST04634,High Groceries/Fuel ratio – Household User
CUST04635,High txn count / Low avg value – Daily Spender
CUST04636,High txn count / Low avg value – Daily Spender
CUST04637,High txn count / Low avg value – Daily Spender
CUST04638,High txn count / Low avg value – Daily Spender
CUST04639,Low txn count / High avg value – Premium User
CUST04640,High txn count / Low avg value – Daily Spender
CUST04641,Low Activity – Dormant User
CUST04642,High Travel & Dining – Lifestyle User
CUST04643,High Groceries/Fuel ratio – Household User
CUST04644,High txn count / Low avg value – Daily Spender
CUST04645,High txn count / Low avg value – Daily Spender
CUST04646,High txn count / Low avg value – Daily Spender
CUST04647,High txn count / Low avg value – Daily Spender
CUST04648,Low txn count / High avg value – Premium User
CUST04649,High Groceries/Fuel ratio – Household User
CUST04650,High Groceries/Fuel ratio – Household User
CUST04651,High txn count / Low avg value – Daily Spender
CUST04652,Low txn count / High avg value – Premium User
CUST04653,Low Activity – Dormant User
CUST04654,High txn count / Low avg value – Daily Spender
CUST04655,High Groceries/Fuel ratio – Household User
CUST04656,Low txn count / High avg value – Premium User
CUST04657,Low txn count / High avg value – Premium User
CUST04658,High Groceries/Fuel ratio – Household User
CUST04659,High txn count / Low avg value – Daily Spender
CUST04660,Low txn count / High avg value – Premium User
CUST04661,High txn count / Low avg value – Daily Spender
CUST04662,Low txn count / High avg value – Premium User
CUST04663,High txn count / Low avg value – Daily Spender
CUST04664,Low txn count / High avg value – Premium User
CUST04665,High txn count / Low avg value – Daily Spender
CUST04666,High Groceries/Fuel ratio – Household User
CUST04667,Low Activity – Dormant User
CUST04668,High txn count / Low avg value – Daily Spender
CUST04669,High txn count / Low avg value – Daily Spender
CUST04670,High txn count / Low avg value – Daily Spender
CUST04671,Low Activity – Dormant User
CUST04672,High txn count / Low avg value – Daily Spender
CUST04673,High Groceries/Fuel ratio – Household User
CUST04674,Low txn count / High avg value – Premium User
CUST04675,High txn count / Low avg value – Daily Spender
CUST04676,High Groceries/Fuel ratio – Household User
CUST04677,Low Activity – Dormant User
CUST04678,High txn count / Low avg value – Daily Spender
CUST04679,High txn count / Low avg value – Daily Spender
CUST04680,High txn count / Low avg value – Daily Spender
CUST04681,High Groceries/Fuel ratio – Household User
CUST04682,High txn count / Low avg value – Daily Spender
CUST04683,High txn count / Low avg value – Daily Spender
CUST04684,High txn count / Low avg value – Daily Spender
CUST04685,High txn count / Low avg value – Daily Spender
CUST04686,High Groceries/Fuel ratio – Household User
CUST04687,High Groceries/Fuel ratio – Household User
CUST04688,Low txn count / High avg value – Premium User
CUST04689,Low txn count / High avg value – Premium User
CUST04690,High txn count / Low avg value – Daily Spender
CUST04691,High txn count / Low avg value – Daily Spender
CUST04692,High txn count / Low avg value – Daily Spender
CUST04693,Low txn count / High avg value – Premium User
CUST04694,Low txn count / High avg value – Premium User
CUST04695,High txn count / Low avg value – Daily Spender
CUST04696,Low txn count / High avg value – Premium User
CUST04697,Low txn count / High avg value – Premium User
CUST04698,High Groceries/Fuel ratio – Household User
CUST04699,Low txn count / High avg value – Premium User
CUST04700,High Groceries/Fuel ratio – Household User
CUST04701,High Groceries/Fuel ratio – Household User
CUST04702,High txn count / Low avg value – Daily Spender
CUST04703,Low txn count / High avg value – Premium User
CUST04704,Low txn count / High avg value – Premium User
CUST04705,Low txn count / High avg value – Premium User
CUST04706,High txn count / Low avg value – Daily Spender
CUST04707,High Groceries/Fuel ratio – Household User
CUST04708,Low txn count / High avg value – Premium User
CUST04709,High txn count / Low avg value – Daily Spender
CUST04710,Low txn count / High avg value – Premium User
CUST04711,Low txn count / High avg value – Premium User
CUST04712,High txn count / Low avg value – Daily Spender
CUST04713,High txn count / Low avg value – Daily Spender
CUST04714,Low txn count / High avg value – Premium User
CUST04715,High txn count / Low avg value – Daily Spender
CUST04716,Low txn count / High avg value – Premium User
CUST04717,Low txn count / High avg value – Premium User
CUST04718,Low txn count / High avg value – Premium User
CUST04719,Low Activity – Dormant User
CUST04720,High txn count / Low avg value – Daily Spender
CUST04721,High Groceries/Fuel ratio – Household User
CUST04722,High Groceries/Fuel ratio – Household User
CUST04723,Low txn count / High avg value – Premium User
CUST04724,High Groceries/Fuel ratio – Household User
CUST04725,High Groceries/Fuel ratio – Household User
CUST04726,Low Activity – Dormant User
CUST04727,High txn count / Low avg value – Daily Spender
CUST04728,High txn count / Low avg value – Daily Spender
CUST04729,High Groceries/Fuel ratio – Household User
CUST04730,High Groceries/Fuel ratio – Household User
CUST04731,High Groceries/Fuel ratio – Household User
CUST04732,High txn count / Low avg value – Daily Spender
CUST04733,Low Activity – Dormant User
CUST04734,Low txn count / High avg value – Premium User
CUST04735,High Groceries/Fuel ratio – Household User
CUST04736,Low txn count / High avg value – Premium User
CUST04737,High txn count / Low avg value – Daily Spender
CUST04738,High txn count / Low avg value – Daily Spender
CUST04739,High txn count / Low avg value – Daily Spender
CUST04740,High txn count / Low avg value – Daily Spender
CUST04741,Low txn count / High avg value – Premium User
CUST04742,High Groceries/Fuel ratio – Household User
CUST04743,High txn count / Low avg value – Daily Spender
CUST04744,High Groceries/Fuel ratio – Household User
CUST04745,High Groceries/Fuel ratio – Household User
CUST04746,High Groceries/Fuel ratio – Household User
CUST04747,High Groceries/Fuel ratio – Household User
CUST04748,High txn count / Low avg value – Daily Spender
CUST04749,Low txn count / High avg value – Premium User
CUST04750,High txn count / Low avg value – Daily Spender
CUST04751,Low txn count / High avg value – Premium User
CUST04752,High txn count / Low avg value – Daily Spender
CUST04753,Low txn count / High avg value – Premium User
CUST04754,High Travel & Dining – Lifestyle User
CUST04755,Low Activity – Dormant User
CUST04756,High Groceries/Fuel ratio – Household User
CUST04757,High txn count / Low avg value – Daily Spender
CUST04758,Low txn count / High avg value – Premium User
CUST04759,High txn count / Low avg value – Daily Spender
CUST04760,Low txn count / High avg value – Premium User
CUST04761,High txn count / Low avg value – Daily Spender
